date,EXAMPLE_001,EXAMPLE_002,EXAMPLE_003,EXAMPLE_004
2000-02-10,3.7181985315958044,4.007273651482526,3.336766031470181,3.812738875745194
2000-02-11,3.7724895197555384,4.063748039240524,3.386583455969724,3.8790229728328884
2000-02-12,3.7817254290088527,4.073072213680077,3.397298624795867,3.9013386341711485
2000-02-13,3.7442865322151984,4.033565774562671,3.3672792547029653,3.87754556307793
2000-02-14,3.662324015592638,3.947551318992238,3.2982657472122128,3.809300674146199
2000-02-15,3.54149483376912,3.821068088705278,3.1951377724625347,3.7018094887805852
2000-02-16,3.3902374728598046,3.663092855487205,3.0652622687020967,3.563107404783062
2000-02-17,3.218720284569585,3.484410106271188,2.917543359147084,3.4030052563362374
2000-02-18,3.0376468693009153,3.2963305012251585,2.7613431392228245,3.2318879124002313
2000-02-19,2.857114307465564,3.109468688170288,2.605452597917787,3.059566310182242
2000-02-20,2.6856905125973185,2.932759568833671,2.4572647069155815,2.894352952844065
2000-02-21,2.5298175073455225,2.7728278030179063,2.322246971158307,2.742469741955796
2000-02-22,2.3935751095353037,2.6337471832284236,2.2037442227435555,2.6078226797811697
2000-02-23,2.278772247708813,2.5171538355310794,2.1030806123180987,2.4921088819176824
2000-02-24,2.1852846700483686,2.4226248710558416,2.0198852706733383,2.3951716578299336
2000-02-25,2.111534888906188,2.348209385896659,1.952545157634797,2.315496058695159
2000-02-26,2.0550121134513333,2.291000825894503,1.8986905340307725,2.250739524757008
2000-02-27,2.0127503274073466,2.247661849678063,1.8556374476773996,2.198213548486717
2000-02-28,1.9817125419697923,2.2148451872906767,1.8207393044037634,2.1552632972364933
2000-02-29,1.9590598393174203,2.189487141355628,1.7916279355849671,2.1195238792612785
2000-03-01,1.942308726455143,2.1689774031982973,1.7663476838279968,2.0890577945502535
2000-03-02,1.9293963746554232,2.151226330773593,1.7434009852839092,2.062394814962342
2000-03-03,1.9186803314381204,2.134658542069488,1.7217305429250294,2.0385028785024697
2000-03-04,1.9088990919139481,2.118161589606865,1.7006631382733939,2.016718442037312
2000-03-05,1.8991152196873062,2.1010135256008358,1.6798359115179071,1.996659909181222
2000-03-06,1.8886561557059798,2.082806190821394,1.659119977200354,1.9781409556231835
2000-03-07,1.8770614356349713,2.0633742071342547,1.6385503618754196,1.9610938636914965
2000-03-08,1.864039900199417,2.0427341601752356,1.618266506185262,1.9455075379742952
2000-03-09,1.8494370287048831,2.0210347544982468,1.598464335658045,1.9313811231355666
2000-03-10,1.8332106410204076,1.9985166860866916,1.5793590713131398,1.9186919762004633
2000-03-11,1.8154125260040541,1.9754802049748819,1.5611571852271977,1.9073757856745859
2000-03-12,1.7961736331055924,1.952258369120197,1.5440358164228067,1.8973164454775722
2000-03-13,1.7756909368738323,1.929194420519601,1.5281282138374837,1.8883435115004468
2000-03-14,1.7542146872770694,1.9066222642598107,1.5135141308630713,1.8802354324142592
2000-03-15,1.7320353355897466,1.8848495361528466,1.5002144246762645,1.8727271042566676
2000-03-16,1.7094699030139238,1.8641431310836967,1.4881893549385519,1.8655205853982642
2000-03-17,1.6868479177580111,1.8447173168711073,1.477340221244308,1.8582980137184637
2000-03-18,1.6644972948671433,1.8267246928187562,1.4675140432399405,1.8507359075574166
2000-03-19,1.6427306914821416,1.810250295479417,1.458510997046235,1.8425201317515603
2000-03-20,1.621832959194931,1.7953091345420937,1.450094301599933,1.833360894013239
2000-03-21,1.602050352037991,1.7818473829181007,1.4420022191546276,1.8230072232063572
2000-03-22,1.583582145704221,1.7697473646765507,1.433961809551967,1.811260480257186
2000-03-23,1.5665752881346726,1.7588363937334077,1.4257040656647932,1.7979865675427715
2000-03-24,1.5511226362218091,1.7488994202296806,1.416980059107309,1.783126629621393
2000-03-25,1.5372652362259769,1.7396953394814243,1.407577736502967,1.766706166685451
2000-03-26,1.5249989706589293,1.7309767037126322,1.3973390174205416,1.7488425959719638
2000-03-27,1.5142857124510867,1.7225124379800723,1.3861768409590214,1.729751374773026
2000-03-28,1.5050688867021582,1.7141129838263451,1.3740917711419456,1.7097508181380072
2000-03-29,1.49729303015605,1.7056570617093643,1.3611876834900993,1.6892656817179073
2000-03-30,1.490926551978752,1.6971189443472559,1.3476859014769833,1.6688294172211076
2000-03-31,1.485986439150794,1.688594765491857,1.3339369256426385,1.6490847370750537
2000-04-01,1.4825631338938254,1.6803259661395191,1.3204286079032759,1.6307817558143218
2000-04-02,1.4808432781171872,1.67271753909802,1.3077892969018277,1.6147725415668204
2000-04-03,1.4811275347277189,1.6663483362075056,1.2967841686558772,1.6020004725140955
2000-04-04,1.4838403463323124,1.6619704403874307,1.2883027358087338,1.593482438863598
2000-04-05,1.4895283858959232,1.6604945881113475,1.2833354929812741,1.5902817711943673
2000-04-06,1.4988447050719185,1.6629589754725331,1.2829379070183664,1.593469930430244
2000-04-07,1.5125162943786998,1.6704795975393267,1.2881805906026798,1.6040755709265606
2000-04-08,1.5312939964178658,1.6841816201132953,1.3000855631019022,1.6230206560698857
2000-04-09,1.555885454155505,1.7051131590914224,1.319550002033003,1.6510448690922692
2000-04-10,1.586873936882111,1.7341451440108053,1.3472607401382521,1.6886215337275723
2000-04-11,1.624628270842921,1.771863458765842,1.3836047924474957,1.7358704491610337
2000-04-12,1.669211416182791,1.8184619695263768,1.4285831420403925,1.792475160823673
2000-04-13,1.7202971117556791,1.8736469769641837,1.4817365448352118,1.8576138687187442
2000-04-14,1.7771050662086991,1.9365646521860052,1.542092884076981,1.929914029444898
2000-04-15,1.8383650619706442,2.0057627652665966,1.6081453052048373,2.0074403912238243
2000-04-16,1.9023188292812325,2.079196250277736,1.6778687893613302,2.087724485966335
2000-04-17,1.9667655950483018,2.1542828283861666,1.7487799455053188,2.1678404492760492
2000-04-18,2.0291529998983426,2.2280102353085467,1.8180407931091693,2.2445276425205294
2000-04-19,2.0867100273732384,2.2970910315111635,1.8826025630202388,2.3143553470031493
2000-04-20,2.136613323453204,2.3581551894197794,1.939380639493362,2.373919429264991
2000-04-21,2.1761735430688325,2.407965455691672,1.9854473856611026,2.420056099151922
2000-04-22,2.2030248867516864,2.443636684857322,2.0182264228646973,2.4500544598844023
2000-04-23,2.2152994014927057,2.4628386013195205,2.0356705373909705,2.4618481100644205
2000-04-24,2.211768284643353,2.463962169784071,2.0364061032492513,2.4541669731646953
2000-04-25,2.1919353873686425,2.4462329816506925,2.0198297680674044,2.4266338306591275
2000-04-26,2.156073046357896,2.409760451400856,1.9861478520358462,2.379795381463157
2000-04-27,2.1051966415300645,2.3555184712533097,1.9363548631498808,2.315084374236704
2000-04-28,2.04098102512089,2.285260563769103,1.8721539380719228,2.2347165646774045
2000-04-29,1.965628256644836,2.2013794839713188,1.7958280058550735,2.141532960692841
2000-04-30,1.8817010496886948,2.1067267218186765,1.710075242295998,2.038803139180763
2000-05-01,1.7919393509025896,2.0044107462540697,1.6178253389114678,1.9300086816721322
2000-05-02,1.6990782080287699,1.8975937610658826,1.5220539492114082,1.8186266448256614
2000-05-03,1.605683578261166,1.7893052433654093,1.4256114220313116,1.7079314878531588
2000-05-04,1.5140193464014207,1.682286997038816,1.331078917863158,1.6008303966211674
2000-05-05,1.425954176571047,1.5788795324642295,1.2406607885132401,1.4997421041475456
2000-05-06,1.3429116511927635,1.4809540745638885,1.1561173608251136,1.4065238736304215
2000-05-07,1.2658621929767917,1.3898891959403596,1.0787376783928533,1.3224460462780898
2000-05-08,1.1953511373530243,1.3065866352806546,1.0093478904771704,1.24820910509815
2000-05-09,1.1315544416069503,1.2315177432602809,0.9483482216897569,1.1839950061472413
2000-05-10,1.0743520635619044,1.1647903942247027,0.8957699802444536,1.129542776809858
2000-05-11,1.0234089693966564,1.1062260620596682,0.8513438289810552,1.0842380386324346
2000-05-12,0.9782548063292599,1.0554378363259704,0.8145713469461543,1.047206954111265
2000-05-13,0.9383551549942936,1.0119020794879494,0.7847934395328602,1.0174067774975222
2000-05-14,0.9031695701269618,0.9750187831820323,0.7612510635583574,0.9937073204230656
2000-05-15,0.8721939625385479,0.9441580829981208,0.7431356940895357,0.9749598591258383
2000-05-16,0.8449869785746247,0.9186925278233389,0.7296287125324245,0.9600520194938598
2000-05-17,0.8211817018266682,0.898016368410442,0.7199302705019452,0.9479487866769467
2000-05-18,0.8004851449561597,0.8815542382137032,0.7132791047246145,0.9377209087962812
2000-05-19,0.7826686160165558,0.8687621520691545,0.7089652494644082,0.9285626006093799
2000-05-20,0.7675521989232076,0.8591238204872412,0.7063376789941332,0.9198006700640978
2000-05-21,0.754986386119608,0.8521449861167626,0.7048087120010849,0.9108970935158271
2000-05-22,0.744833460996061,0.8473479649720002,0.7038566317204139,0.9014467706474529
2000-05-23,0.7369506597581725,0.8442679408555237,0.7030275214413907,0.8911718057067333
2000-05-24,0.7311765393886999,0.8424519175194476,0.701936866628084,0.8799132736888191
2000-05-25,0.727321407031057,0.8414606514507652,0.7002710891406115,0.8676210972397499
2000-05-26,0.7251621680590817,0.8408734120220769,0.6977888879830518,0.8543424138676448
2000-05-27,0.724441545012673,0.8402950637089383,0.6943220754436211,0.8402086621173961
2000-05-28,0.7248713109517732,0.8393647371422238,0.6897755124110844,0.8254215515745863
2000-05-29,0.7261389617048174,0.8377652398481431,0.6841257469567031,0.8102380866361604
2000-05-30,0.7279171097823772,0.8352323351730243,0.6774180258887216,0.7949548652365699
2000-05-31,0.7298748047574818,0.8315630686268976,0.6697614587611682,0.7798919484397685
2000-06-01,0.7316899579941563,0.8266224250783261,0.6613222481036015,0.7653766751204387
2000-06-02,0.733062063155642,0.82034774061134,0.6523150417118813,0.751727862306106
2000-06-03,0.7337244497061212,0.8127504549922803,0.6429925994289386,0.7392408753487903
2000-06-04,0.7334553783993883,0.8039149629044392,0.6336340880617014,0.728174066674713
2000-06-05,0.7320873806865051,0.7939944950057627,0.6245324170500408,0.7187370650477167
2000-06-06,0.7295143539881449,0.7832041258524488,0.6159810998770372,0.7110813498148791
2000-06-07,0.7256960479996967,0.7718111585605908,0.6082611696970126,0.705293469563325
2000-06-08,0.7206597096151157,0.7601232705472097,0.6016286916369127,0.7013911667456554
2000-06-09,0.714498791330356,0.7484749164906359,0.5963033994446707,0.6993225549519526
2000-06-10,0.7073687654395673,0.7372125703264342,0.5924589425087069,0.6989683700593288
2000-06-11,0.6994802190570186,0.7266794451040793,0.5902151636246512,0.700147187150598
2000-06-12,0.6910895280368252,0.7172003563205832,0.5896327419359024,0.7026233684546579
2000-06-13,0.6824875164709404,0.7090673904516255,0.5907104336037835,0.7061173898625734
2000-06-14,0.6739865983177602,0.7025270064932024,0.5933850298758159,0.7103180904669452
2000-06-15,0.6659069652193375,0.6977691362418018,0.5975340335706146,0.7148963059167852
2000-06-16,0.6585624269493681,0.6949187617342498,0.602980935992335,0.7195192860686912
2000-06-17,0.6522465264695638,0.6940303397215937,0.609502862279616,0.7238652632366726
2000-06-18,0.6472195396601442,0.6950853181247598,0.6168402492701249,0.7276375308857388
2000-06-19,0.6436969310051286,0.6979928536571006,0.6247081307350582,0.730577414214372
2000-06-20,0.641839772588946,0.7025936991978352,0.6328085342562695,0.7324755628100049
2000-06-21,0.6417475475235016,0.7086670902570659,0.6408434451991232,0.7331810693157802
2000-06-22,0.6434536541729837,0.7159403281160422,0.6485277683306185,0.7326080135855257
2000-06-23,0.6469238088852338,0.7241006387504801,0.6556017177438351,0.73073914493461
2000-06-24,0.6520574175899002,0.7328087866586821,0.6618420908740471,0.7276265408493364
2000-06-25,0.6586918561817731,0.7417138456147525,0.6670719314263448,0.723389213372845
2000-06-26,0.6666094718048071,0.7504684775388591,0.6711681568255212,0.7182077685044631
2000-06-27,0.6755469976041484,0.7587440483549663,0.6740668152362499,0.7123163534395486
2000-06-28,0.6852069674729426,0.7662449168727229,0.6757657413556309,0.7059922456486958
2000-06-29,0.6952706294470864,0.7727212690694615,0.6763244944748031,0.6995435414126688
2000-06-30,0.7054117905554795,0.7779799340638903,0.6758615817196045,0.6932954849397984
2000-07-01,0.7153109850088575,0.7818927067567452,0.6745490886654726,0.6875760389266281
2000-07-02,0.7246693434051177,0.784401811668806,0.6726049534376957,0.6827013307556528
2000-07-03,0.7332215537673262,0.7855222681196192,0.670283223949554,0.678961613991516
2000-07-04,0.740747345135047,0.7853410530418325,0.667862726548367,0.6766083621987607
2000-07-05,0.7470809893469437,0.7840130984339244,0.6656346441393072,0.6758430623548423
2000-07-06,0.7521184037304077,0.7817542995359361,0.6638895497722087,0.6768082004575378
2000-07-07,0.7558215428262349,0.7788318411575064,0.6629044656021258,0.6795808356071363
2000-07-08,0.7582198863914895,0.7755522674240773,0.6629305160188783,0.6841690451129804
2000-07-09,0.7594089585079279,0.7722478193580317,0.6641817176332617,0.6905113970281538
2000-07-10,0.7595459430709504,0.7692616408202405,0.6668253988551199,0.6984794734979844
2000-07-11,0.7588425885132934,0.7669325030599664,0.6709746701958859,0.7078833342621363
2000-07-12,0.7575557137230642,0.765579719272557,0.6766832763216152,0.7184796804661245
2000-07-13,0.7559757325138943,0.765488912215541,0.6839430562310479,0.7299823602922102
2000-07-14,0.7544137010650237,0.7668992604514135,0.6926841233350634,0.7420747550249027
2000-07-15,0.7531874576457072,0.7699927838164912,0.7027777577042669,0.7544235015437191
2000-07-16,0.7526074638200617,0.7748861391143428,0.7140418835813973,0.766692948515695
2000-07-17,0.7529629694430056,0.7816252867363565,0.726248891660906,0.7785597113225166
2000-07-18,0.7545091095290497,0.7901832627671945,0.7391354626105386,0.7897266864184258
2000-07-19,0.7574555001285981,0.8004611546817871,0.752413960375919,0.7999359095659742
2000-07-20,0.7619568344802147,0.8122922379785498,0.765784894832626,0.8089796931936126
2000-07-21,0.7681058928160962,0.8254490922054788,0.7789499063617856,0.8167095537301421
2000-07-22,0.7759292731435105,0.8396533839242044,0.7916247019893679,0.823042536873967
2000-07-23,0.7853860307670748,0.8545878869739616,0.8035513748539262,0.8279646630833825
2000-07-24,0.7963692865086159,0.8699102120915848,0.8145095658591266,0.8315313421044284
2000-07-25,0.8087107331386281,0.8852676428344629,0.8243259772357132,0.8338647385256155
2000-07-26,0.822187842187459,0.9003124261410118,0.8328818201475088,0.8351482043127423
2000-07-27,0.8365334546506401,0.9147168458836448,0.8401178692460723,0.8356180231459325
2000-07-28,0.851447334354686,0.9281874173002488,0.8460369022205151,0.8355528294926727
2000-07-29,0.866609176509648,0.9404775788131028,0.8507034172829049,0.8352611675154162
2000-07-30,0.8816925000319696,0.9513983237619268,0.8542406411275285,0.8350677366413093
2000-07-31,0.8963788133852754,0.9608263050896857,0.8568249589490383,0.8352989283237795
2000-08-01,0.9103714316640238,0.9687090570489234,0.8586780113695842,0.836268289665766
2000-08-02,0.9234083379637321,0.9750671046643986,0.8600568056316787,0.8382625527840476
2000-08-03,0.9352735240686538,0.9799928684290441,0.8612422756579068,0.8415288439324146
2000-08-04,0.9458063122985372,0.9836464125166513,0.8625267937272306,0.846263634560717
2000-08-05,0.9549082490548733,0.9862482234794079,0.8642011825763168,0.8526039199448793
2000-08-06,0.9625472672965981,0.9880693368679427,0.8665417986792388,0.8606210131429601
2000-08-07,0.9687589351678249,0.9894192457332875,0.8697982543258936,0.8703172271148784
2000-08-08,0.9736447360235632,0.9906321224243766,0.8741823180462094,0.881625590937843
2000-08-09,0.9773674555284816,0.9920519591994653,0.8798584811471379,0.8944126127317709
2000-08-10,0.9801438786077242,0.9940172806690764,0.8869366049177361,0.9084839680368502
2000-08-11,0.9822351172229286,0.9968460998948234,0.89546697163106,0.9235928638409606
2000-08-12,0.9839349940376825,1.0008217792563314,0.9054379568473152,0.9394507108859473
2000-08-13,0.9855569924511094,1.0061804174381959,0.9167764253416139,0.9557396354545062
2000-08-14,0.9874203464631817,1.0131003168274675,0.929350833302691,0.9721262810102197
2000-08-15,0.9898358816232522,1.0216939941961096,0.9429769005343702,0.9882762933835572
2000-08-16,0.99309222924388,1.032003085788881,0.9574256034644041,1.0038688531568747
2000-08-17,0.9974430196550128,1.0439963707554727,0.9724331377872847,1.0186106168214724
2000-08-18,1.0030956172499153,1.0575709998445408,0.9877124130195516,1.032248454251011
2000-08-19,1.0102018923242326,1.0725568754370602,1.0029655739307144,1.044580422916959
2000-08-20,1.0188514352101619,1.0887239905254258,1.0178969986879232,1.0554644967396556
2000-08-21,1.0290675108911889,1.10579240422709,1.0322262026006477,1.064824666119365
2000-08-22,1.0408059318646925,1.1234444155700387,1.0457000804935084,1.0726541411906942
2000-08-23,1.0539568987907264,1.1413384006923764,1.0581039497889901,1.0790155176162768
2000-08-24,1.0683497280597452,1.15912370550387,1.0692709090705668,1.084037897689473
2000-08-25,1.0837602585596402,1.1764559394752616,1.0790891009057175,1.0879110932873652
2000-08-26,1.0999206121969365,1.1930119985892922,1.0875065597855804,1.09087716542681
2000-08-27,1.1165308793009667,1.2085041573805702,1.0945334321379092,1.0932196721944258
2000-08-28,1.133272215457674,1.2226926108869478,1.1002414708307302,1.0952510975045622
2000-08-29,1.1498207742978037,1.235395915436232,1.104760826332477,1.0972990130636902
2000-08-30,1.1658618640277183,1.246498869506481,1.1082742754689812,1.0996915815735762
2000-08-31,1.1811037056541052,1.2559574883697862,1.1110091412996639,1.1027430381436922
2000-09-01,1.1952901883486358,1.263800853916536,1.1132272590780898,1.1067397878341154
2000-09-02,1.208212061456491,1.270129758349268,1.1152134291084101,1.1119277301719346
2000-09-03,1.2197160713378308,1.2751122013001328,1.1172628637872613,1.1185013675666315
2000-09-04,1.2297116415257714,1.2789759381742511,1.1196681803094821,1.1265951761621276
2000-09-05,1.2381748026209694,1.2819984070785302,1.1227065104739562,1.1362776182494254
2000-09-06,1.2451491991789083,1.2844944768693562,1.1266272938761288,1.147548059292013
2000-09-07,1.2507441292721444,1.2868025545823676,1.1316412907424933,1.1603367249865373
2000-09-08,1.2551297027833348,1.2892696625871654,1.137911297069206,1.1745077002014128
2000-09-09,1.2585293310773906,1.2922361410722443,1.1455449699266498,1.1898648379753478
2000-09-10,1.2612098779504324,1.296020647921844,1.154590078070922,1.2061603188890035
2000-09-11,1.2634699045075586,1.3009061149738972,1.1650323864358125,1.2231054846645255
2000-09-12,1.265626524366035,1.3071272776210061,1.1767962673472232,1.2403834699164291
2000-09-13,1.268001446635717,1.3148603255811886,1.1897480114912629,1.2576630769641555
2000-09-14,1.2709068198117193,1.3242151294595432,1.203701693041648,1.2746132839931483
2000-09-15,1.2746314984577185,1.335230384541388,1.2184273311237674,1.2909177490177088
2000-09-16,1.2794283359775982,1.3478718850747082,1.2336609888929424,1.3062886722780498
2000-09-17,1.285503061684901,1.3620340047470976,1.2491163663664173,1.320479407888074
2000-09-18,1.2930052307648803,1.3775443181836429,1.264497377513259,1.3332952705011538
2000-09-19,1.3020216446416193,1.3941711602774427,1.2795111588576904,1.344602062064245
2000-09-20,1.312572530715069,1.4116337910780459,1.293880937889837,1.3543319439018409
2000-09-21,1.3246106491897978,1.4296147194775677,1.307358195737211,1.3624863960098743
2000-09-22,1.338023366107323,1.4477736440811397,1.3197335895609377,1.3691361334221226
2000-09-23,1.3526376013708497,1.4657623985986443,1.3308461546429533,1.374417983217623
2000-09-24,1.3682274342474336,1.4832402449767093,1.340590381735094,1.3785288592986893
2000-09-25,1.3845240321105372,1.4998888422562457,1.3489208586381243,1.3817170996302408
2000-09-26,1.4012274662004198,1.515426233489032,1.3558542720888151,1.3842715466144664
2000-09-27,1.418019895463574,1.5296192364023808,1.3614686821974282,1.3865088506376224
2000-09-28,1.4345795398183963,1.5422936940652123,1.3659001018830652,1.3887595553035452
2000-09-29,1.4505948302881164,1.5533421366779567,1.3693365328860492,1.3913535772005337
2000-09-30,1.4657781171581676,1.5627285209647912,1.3720097230590576,1.3946057211817862
2000-10-01,1.4798783394882995,1.5704898450246494,1.374185012295684,1.3988018734136953
2000-10-02,1.4926921098904118,1.5767345791233578,1.3761497229866488,1.4041864897576837
2000-10-03,1.5040727467163997,1.5816380021014949,1.3782006227602548,1.4109519489961035
2000-10-04,1.5139368904708799,1.5854346846755991,1.3806310413515392,1.4192302733913178
2000-10-05,1.5222684709605012,1.5884085117061781,1.3837182603102465,1.4290876393078031
2000-10-06,1.5291199450033597,1.5908807834991914,1.387711816225979,1.4405220160504675
2000-10-07,1.5346109000186314,1.5931970806262847,1.3928233691358167,1.4534641908597554
2000-10-08,1.5389243146123406,1.5957137175390195,1.3992187926620685,1.4677823716800096
2000-10-09,1.5423009799336007,1.5987847468072922,1.4070131457441586,1.4832905151176028
2000-10-10,1.5450328081355988,1.6027506047052609,1.416269189625175,1.499760509325607
2000-10-11,1.5474559733122455,1.6079296004987524,1.4270001145095053,1.516938347413951
2000-10-12,1.5499450222200126,1.6146135261844157,1.4391771251551433,1.534564441761216
2000-10-13,1.5529092194870389,1.6230686659884779,1.45274247757526,1.5523982227621684
2000-10-14,1.5567924011563032,1.6335433635866001,1.467628418250723,1.5702470878369743
2000-10-15,1.562077432377621,1.6462829910785028,1.483782195938793,1.5879995507851832
2000-10-16,1.5692959226420518,1.661552579197622,1.5011968284317958,1.6056620096834857
2000-10-17,1.579043074820423,1.6796664417996061,1.5199465513232526,1.6233978300236716
2000-10-18,1.5919963934491836,1.7010228210885685,1.5402248188921766,1.6415663850522395
2000-10-19,1.6089354777447789,1.7261399226120326,1.5623813911193307,1.660758326846492
2000-10-20,1.6307583982395022,1.7556878347495533,1.5869535363905154,1.6818217979799133
2000-10-21,1.6584884500837693,1.7905090038130986,1.614684930507767,1.705872780045893
2000-10-22,1.6932637690334862,1.8316185704756012,1.6465247817624242,1.7342816905511889
2000-10-23,1.7363018674204949,1.8801754818606096,1.6835994934885805,1.76862816613814
2000-10-24,1.7888321032642394,1.9374164198907355,1.7271502477478726,1.8106172174346502
2000-10-25,1.8519918491354797,2.004547672330536,1.778432628094313,1.8619530229178711
2000-10-26,1.926686847724244,2.0825952962849343,1.8385789426468109,1.9241717095766222
2000-10-27,2.013422705335668,2.172221038423639,1.9084300470224391,1.998441307623038
2000-10-28,2.112121966976951,2.273519703024764,1.9883505331539062,2.0853449198366283
2000-10-29,2.2219485258727807,2.38582168378721,2.0780480224909903,2.1846707595663224
2000-10-30,2.3411666714201207,2.5075304917840553,2.1764225253071317,2.295238459256568
2000-10-31,2.4670642103774125,2.63602751921482,2.2814738672983537,2.414793220017759
2000-11-01,2.595966440889413,2.767673497268219,2.3902927805529934,2.539996556817653
2000-11-02,2.72335966316864,2.897927425661583,2.4991538043487447,2.666533922645437
2000-11-03,2.844129763942922,3.0215895893512834,2.60371600073485,2.789345775663582
2000-11-04,2.9529047860832094,3.133157330615031,2.6993221086738037,2.9029713128510166
2000-11-05,3.0444729053049486,3.227263336191396,2.781370548352959,3.0019758350604198
2000-11-06,3.1142321087972022,3.2991498147073486,2.8457206176865175,3.081416865596232
2000-11-07,3.158618286581472,3.345121516253004,2.8890822287871774,3.1372940047990028
2000-11-08,3.175456803296963,3.3629186766605947,2.909339827190921,3.166925548372354
2000-11-09,3.1641899031804317,3.3519587241830244,2.9057666376140325,3.169202155684846
2000-11-10,3.1259477500752095,3.313412145483698,2.8790993928050175,3.144683549683823
2000-11-11,3.063452062471372,3.2501006253843174,2.8314629769263266,3.0955258433714454
2000-11-12,2.980764496278872,3.166230487993364,2.7661555796351256,3.0252508421002444
2000-11-13,2.882913037312779,3.0669971341927127,2.6873242306917398,2.9383903306484576
2000-11-14,2.7754450189042004,2.9581126315204056,2.5995745953355835,2.8400541401815538
2000-11-15,2.6639625269498746,2.845316225807596,2.50756540823633,2.735478179808157
2000-11-16,2.5536941369671324,2.7339254953756686,2.4156362144998145,2.6296068283990763
2000-11-17,2.4491471402321228,2.6284752364225445,2.327508086920249,2.526754135749927
2000-11-18,2.353869065746423,2.532474554586399,2.2460829135410636,2.4303726512258885
2000-11-19,2.2703295819169056,2.448293489662087,2.173350631634094,2.3429406608527192
2000-11-20,2.1999170030055426,2.3771723138669785,2.110398397239974,2.2659614945168327
2000-11-21,2.14303025601167,2.3193322534216962,2.0575035333896916,2.2000550568952537
2000-11-22,2.0992388654206042,2.274157494674811,2.0142846434830304,2.14511345660633
2000-11-23,2.0674806847398464,2.2404153767615647,1.9798828678913594,2.100489956583534
2000-11-24,2.0462690979543527,2.216483939894193,1.9531472979300641,2.065192766918366
2000-11-25,2.0338868713776113,2.2005620184996455,1.9328037822397823,2.038061038288541
2000-11-26,2.028551098589428,2.190845045077652,1.9175932319268605,2.017908072088352
