Date,Station_ID,Basin_role,Area_km2,Observed_mm_day,Simulated_mm_day,Observed_m3s,Simulated_m3s
1980-02-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.0658412,52.374073,86.20937
1980-02-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.063829064,52.374073,83.574776
1980-02-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.058810353,52.374073,77.00352
1980-02-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.06645954,39.28071,87.019
1980-02-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.06729984,39.28071,88.119255
1980-02-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.066126704,39.28071,86.5832
1980-02-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.06181395,39.28071,80.93629
1980-02-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.060480118,39.28071,79.18983
1980-02-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.059488654,39.28071,77.89165
1980-02-10,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.06397629,39.28071,83.76755
1980-02-11,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.06672239,39.28071,87.36317
1980-02-12,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.065048456,39.28071,85.171394
1980-02-13,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.067025065,39.28071,87.759476
1980-02-14,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.061327457,39.28071,80.29929
1980-02-15,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.061958313,39.28071,81.125305
1980-02-16,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.060302377,39.28071,78.9571
1980-02-17,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.05928743,39.28071,77.628174
1980-02-18,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.056810975,39.28071,74.38562
1980-02-19,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.056805134,39.28071,74.377975
1980-02-20,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.05611086,39.28071,73.468925
1980-02-21,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.06185186,39.28071,80.985916
1980-02-22,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.055933475,26.187037,73.236664
1980-02-23,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.051975965,26.187037,68.054886
1980-02-24,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.051859856,26.187037,67.90286
1980-02-25,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.052748322,26.187037,69.06618
1980-02-26,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.054629445,26.187037,71.52923
1980-02-27,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.053952456,26.187037,70.642815
1980-02-28,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05486977,26.187037,71.8439
1980-02-29,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.055547833,26.187037,72.73173
1980-03-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.055889964,26.187037,73.179695
1980-03-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05613506,26.187037,73.50061
1980-03-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05411327,26.187037,70.85337
1980-03-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05829811,26.187037,76.33281
1980-03-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.058375955,26.187037,76.43473
1980-03-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.058487415,26.187037,76.58067
1980-03-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05651748,26.187037,74.001335
1980-03-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05461371,26.187037,71.50863
1980-03-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05024314,26.187037,65.786
1980-03-10,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.04706776,26.187037,61.628315
1980-03-11,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05133021,26.187037,67.209366
1980-03-12,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05357206,26.187037,70.14474
1980-03-13,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.055776596,26.187037,73.03126
1980-03-14,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.054008245,26.187037,70.71586
1980-03-15,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05349195,26.187037,70.03985
1980-03-16,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.053118944,26.187037,69.55145
1980-03-17,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.05347991,26.187037,70.02408
1980-03-18,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.05218172,39.28071,68.324295
1980-03-19,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.05119753,39.28071,67.03564
1980-03-20,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.05030465,39.28071,65.86655
1980-03-21,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.050459146,39.28071,66.06884
1980-03-22,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.046910405,39.28071,61.42228
1980-03-23,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.047734976,39.28071,62.501934
1980-03-24,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.05824411,39.28071,76.2621
1980-03-25,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.045294285,39.28071,59.30621
1980-03-26,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.04645121,39.28071,60.821033
1980-03-27,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.04167378,26.187037,54.56569
1980-03-28,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.041823864,26.187037,54.762203
1980-03-29,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.040205598,26.187037,52.643322
1980-03-30,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.039729,26.187037,52.019287
1980-03-31,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.04104054,26.187037,53.736553
1980-04-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.04213345,26.187037,55.16756
1980-04-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.041015863,39.28071,53.704247
1980-04-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.037413716,39.28071,48.987762
1980-04-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.03946936,39.28071,51.67933
1980-04-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.01999998,0.039285302,26.187037,51.438328
1980-04-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.0382756,39.28071,50.116272
1980-04-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.037595868,39.28071,49.226265
1980-04-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.03606403,39.28071,47.220547
1980-04-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.037401676,39.28071,48.971996
1980-04-10,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.036190033,39.28071,47.38553
1980-04-11,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.037855625,39.28071,49.566376
1980-04-12,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.039785266,39.28071,52.092957
1980-04-13,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.03927338,39.28071,51.42272
1980-04-14,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.03737712,39.28071,48.939842
1980-04-15,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.03988421,39.28071,52.22251
1980-04-16,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.045332074,39.28071,59.35569
1980-04-17,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.04230857,39.28071,55.396854
1980-04-18,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.04716289,39.28071,61.752872
1980-04-19,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.042510748,39.28071,55.661575
1980-04-20,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.041170597,39.28071,53.906845
1980-04-21,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.041029096,39.28071,53.72157
1980-04-22,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.017386198,52.374073,22.764671
1980-04-23,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.060617328,52.374073,79.369484
1980-04-24,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.062381387,65.46759,81.67926
1980-04-25,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.03974867,65.46759,52.04504
1980-04-26,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.035169005,78.561104,46.048645
1980-04-27,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.042375088,91.65478,55.483948
1980-04-28,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.045338273,91.65478,59.363804
1980-04-29,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.08000004,0.044120193,104.7483,57.76891
1980-04-30,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.044400096,117.84182,58.1354
1980-05-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.046458244,130.93533,60.830242
1980-05-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.042895675,130.93533,56.16558
1980-05-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.110000014,0.049251556,144.02885,64.48767
1980-05-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.110000014,0.05063629,144.02885,66.30078
1980-05-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.049762845,130.93533,65.157135
1980-05-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.0523324,130.93533,68.52159
1980-05-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.047643423,130.93533,62.38206
1980-05-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.054437518,130.93533,71.27793
1980-05-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.047740698,117.84182,62.509426
1980-05-10,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.05014217,117.84182,65.6538
1980-05-11,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.061576486,117.84182,80.62536
1980-05-12,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.08000004,0.050611377,104.7483,66.26816
1980-05-13,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.08000004,0.05436778,104.7483,71.186615
1980-05-14,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.08000004,0.0500834,104.7483,65.57685
1980-05-15,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.049759388,91.65478,65.1526
1980-05-16,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.051151752,91.65478,66.9757
1980-05-17,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.051308274,91.65478,67.18064
1980-05-18,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.054403543,91.65478,71.233444
1980-05-19,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.055009365,91.65478,72.02668
1980-05-20,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.055578947,91.65478,72.77246
1980-05-21,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.047057748,91.65478,61.615204
1980-05-22,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.051756978,91.65478,67.76816
1980-05-23,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.054807663,91.65478,71.76258
1980-05-24,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.051514983,91.65478,67.4513
1980-05-25,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.051272154,91.65478,67.13335
1980-05-26,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.049316883,78.561104,64.57321
1980-05-27,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.047148585,78.561104,61.734142
1980-05-28,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.0528692,78.561104,69.22445
1980-05-29,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.048186064,78.561104,63.092567
1980-05-30,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.04818213,78.561104,63.087418
1980-05-31,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.048844695,78.561104,63.95495
1980-06-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.050934076,65.46759,66.69069
1980-06-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.047765613,65.46759,62.54205
1980-06-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.042012453,65.46759,55.009132
1980-06-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.051838756,65.46759,67.87523
1980-06-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.054326653,52.374073,71.13277
1980-06-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.052004814,52.374073,68.09266
1980-06-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.055850625,52.374073,73.12818
1980-06-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.055951715,52.374073,73.260544
1980-06-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.06197548,52.374073,81.14778
1980-06-10,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.058178663,52.374073,76.17641
1980-06-11,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.056478858,52.374073,73.95076
1980-06-12,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.05818379,52.374073,76.18312
1980-06-13,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.05926025,52.374073,77.59259
1980-06-14,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.056813,52.374073,74.388275
1980-06-15,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.05569935,65.46759,72.93011
1980-06-16,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.06245053,65.46759,81.76979
1980-06-17,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.054959655,78.561104,71.96159
1980-06-18,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.05471444,78.561104,71.64052
1980-06-19,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.05815947,78.561104,76.151276
1980-06-20,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.058954954,78.561104,77.19285
1980-06-21,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.057561398,65.46759,75.36819
1980-06-22,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.058783412,65.46759,76.96824
1980-06-23,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.05975616,65.46759,78.241905
1980-06-24,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.057825565,65.46759,75.71408
1980-06-25,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.057405353,65.46759,75.16387
1980-06-26,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.056379914,65.46759,73.82121
1980-06-27,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.057864547,52.374073,75.76512
1980-06-28,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.073477626,52.374073,96.20815
1980-06-29,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.062003493,52.374073,81.18446
1980-06-30,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.05331695,52.374073,69.810715
1980-07-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.06026125,52.374073,78.90325
1980-07-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.05819261,52.374073,76.19467
1980-07-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.065873384,52.374073,86.25152
1980-07-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.06012845,52.374073,78.72937
1980-07-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.059712052,39.28071,78.18416
1980-07-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03000009,0.06192255,39.28071,81.078476
1980-07-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.06089294,52.374073,79.730354
1980-07-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.06618476,52.374073,86.65922
1980-07-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.068990946,52.374073,90.3335
1980-07-10,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.06681013,52.374073,87.47805
1980-07-11,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.064727545,65.46759,84.751205
1980-07-12,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.07011843,91.65478,91.80978
1980-07-13,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.064038396,117.84182,83.84887
1980-07-14,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.06358743,130.93533,83.25839
1980-07-15,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.110000014,0.06317711,144.02885,82.72114
1980-07-16,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.110000014,0.06285012,144.02885,82.29299
1980-07-17,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.0670706,157.12238,87.8191
1980-07-18,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.06365311,157.12238,83.34439
1980-07-19,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.110000014,0.06473243,144.02885,84.75761
1980-07-20,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.074064255,130.93533,96.97626
1980-07-21,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.06541979,117.84182,85.6576
1980-07-22,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.06923175,117.84182,90.648796
1980-07-23,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.08000004,0.0694226,104.7483,90.8987
1980-07-24,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.08000004,0.06999087,104.7483,91.64276
1980-07-25,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.07206452,91.65478,94.357895
1980-07-26,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.07093954,91.65478,92.8849
1980-07-27,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.073197246,91.65478,95.841034
1980-07-28,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.086078525,91.65478,112.70718
1980-07-29,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.06988323,78.561104,91.501816
1980-07-30,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.059999943,0.06350911,78.561104,83.15584
1980-07-31,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.06599724,65.46759,86.41369
1980-08-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.07357192,52.374073,96.33162
1980-08-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.07648361,52.374073,100.14404
1980-08-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.07042289,52.374073,92.20842
1980-08-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.03999996,0.07562816,52.374073,99.023964
1980-08-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.08060634,65.46759,105.54216
1980-08-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.049999952,0.076506734,65.46759,100.174324
1980-08-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.07000005,0.072878,91.65478,95.423035
1980-08-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.066725016,117.84182,87.3666
1980-08-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.110000014,0.07458174,144.02885,97.65383
1980-08-10,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.07217562,170.21588,94.50337
1980-08-11,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.072895885,170.21588,95.44645
1980-08-12,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13999999,0.071386814,183.3094,93.47054
1980-08-13,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13999999,0.07808411,183.3094,102.23967
1980-08-14,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13999999,0.08161235,183.3094,106.859375
1980-08-15,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13999999,0.08217633,183.3094,107.597824
1980-08-16,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.14999998,0.08069873,196.40292,105.663124
1980-08-17,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.14999998,0.08137536,196.40292,106.54907
1980-08-18,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.14999998,0.082672,196.40292,108.24683
1980-08-19,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.15999997,0.07956457,209.49644,104.178116
1980-08-20,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.15999997,0.07543266,209.49644,98.76798
1980-08-21,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.14999998,0.07468486,196.40292,97.78885
1980-08-22,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.14999998,0.08655715,196.40292,113.33387
1980-08-23,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13999999,0.08194423,183.3094,107.29392
1980-08-24,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.07820976,170.21588,102.40418
1980-08-25,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.078092456,170.21588,102.250595
1980-08-26,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.07551956,157.12238,98.88177
1980-08-27,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.079193115,157.12238,103.69174
1980-08-28,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.0794301,157.12238,104.002045
1980-08-29,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.081535816,157.12238,106.75917
1980-08-30,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.07963848,157.12238,104.27489
1980-08-31,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.08640492,157.12238,113.134544
1980-09-01,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.08255446,170.21588,108.09293
1980-09-02,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.10180843,170.21588,133.30318
1980-09-03,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.08308017,170.21588,108.78127
1980-09-04,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.13,0.07195711,170.21588,94.21726
1980-09-05,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.0712049,157.12238,93.23235
1980-09-06,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.120000005,0.06850231,157.12238,89.6937
1980-09-07,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.110000014,0.06237495,144.02885,81.67083
1980-09-08,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.100000024,0.055683613,130.93533,72.90951
1980-09-09,GRDC_5304140,Regulated dry/semi-arid case,113128.1,0.09000003,0.05633056,117.84182,73.75659
